date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:09:32	4598/4598	---MCZ	200	added ('OK')	text/plain	etag:W/%2262f1900e-5606%22	https://medicare.bold-themes.com/robots.txt		(from )
00:09:32	145214/145214	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Jun%202026%2018:09:33%20GMT	https://medicare.bold-themes.com/clinic/	E:/Medi%20care%20linkedin/medicare.bold-themes.com/clinic/index.html	(from )
00:09:34	2173/2173	---MCZ	200	added ('OK')	application/json	date:Mon,%2001%20Jun%202026%2018:09:34%20GMT	https://medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmedicare.bold-themes.com%2Fclinic%2F	E:/Medi%20care%20linkedin/medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embedba1b.json	(from https://medicare.bold-themes.com/clinic/)
00:09:34	27799/27799	---MC-	200	added ('OK')	application/rss+xml	etag:%2264b41fe31856f94f7a7ff75854f22138%22	https://medicare.bold-themes.com/clinic/feed/	E:/Medi%20care%20linkedin/medicare.bold-themes.com/clinic/feed/index.html	(from https://medicare.bold-themes.com/clinic/)
00:09:34	7172/7172	---MC-	200	added ('OK')	application/rss+xml	etag:%2264b41fe31856f94f7a7ff75854f22138%22	https://medicare.bold-themes.com/clinic/comments/feed/	E:/Medi%20care%20linkedin/medicare.bold-themes.com/clinic/comments/feed/index.html	(from https://medicare.bold-themes.com/clinic/)
00:09:34	764/764	---MC-	200	added ('OK')	application/rss+xml	etag:%2264b41fe31856f94f7a7ff75854f22138%22	https://medicare.bold-themes.com/clinic/sample-page/feed/	E:/Medi%20care%20linkedin/medicare.bold-themes.com/clinic/sample-page/feed/index.html	(from https://medicare.bold-themes.com/clinic/)
00:09:35	2322/2322	---MCZ	200	added ('OK')	text/xml	date:Mon,%2001%20Jun%202026%2018:09:36%20GMT	https://medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmedicare.bold-themes.com%2Fclinic%2F&format=xml	E:/Medi%20care%20linkedin/medicare.bold-themes.com/clinic/wp-json/oembed/1.0/embed9e85	(from https://medicare.bold-themes.com/clinic/)
00:09:35	12613/12613	---MCZ	200	added ('OK')	text/css	etag:W/%223145-635010ed21059%22	https://medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocks.css?ver=wc-9.8.5	E:/Medi%20care%20linkedin/medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocksadac.css	(from https://medicare.bold-themes.com/clinic/)
00:09:35	2894/2894	---MCZ	200	added ('OK')	text/css	etag:W/%22b4e-635010e6e1a40%22	https://medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=6.0.6	E:/Medi%20care%20linkedin/medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/css/stylesfc7a.css	(from https://medicare.bold-themes.com/clinic/)
00:09:36	11000/11000	---MCZ	200	added ('OK')	text/css	etag:W/%222af8-624aa622da54f%22	https://medicare.bold-themes.com/clinic/wp-content/plugins/mp-timetable/media/css/style.css?ver=2.4.14	E:/Medi%20care%20linkedin/medicare.bold-themes.com/clinic/wp-content/plugins/mp-timetable/media/css/style9cd2.css	(from https://medicare.bold-themes.com/clinic/)
00:09:36	2279/2279	---MCZ	200	added ('OK')	text/css	etag:W/%228e7-635010ed22f99%22	https://medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/css/brands.css?ver=9.8.5	E:/Medi%20care%20linkedin/medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/css/brands519f.css	(from https://medicare.bold-themes.com/clinic/)
00:09:37	3121/3121	---MCZ	200	added ('OK')	text/css	etag:W/%22c31-6236a9b2a235f%22	https://medicare.bold-themes.com/clinic/wp-content/themes/medicare/print.css?ver=7.0	E:/Medi%20care%20linkedin/medicare.bold-themes.com/clinic/wp-content/themes/medicare/print8717.css	(from https://medicare.bold-themes.com/clinic/)
00:09:37	717380/717380	---MCZ	200	added ('OK')	text/css	etag:W/%22af244-62e94f84fdd2b%22	https://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=7.0	E:/Medi%20care%20linkedin/medicare.bold-themes.com/clinic/wp-content/themes/medicare/style8717.css	(from https://medicare.bold-themes.com/clinic/)
00:09:37	7899/7899	---MCZ	200	added ('OK')	text/css	etag:W/%221edb-6236a9b1dc74b%22	https://medicare.bold-themes.com/clinic/wp-content/themes/medicare/magnific-popup.css?ver=7.0	E:/Medi%20care%20linkedin/medicare.bold-themes.com/clinic/wp-content/themes/medicare/magnific-popup8717.css	(from https://medicare.bold-themes.com/clinic/)
00:09:37	31286/31286	---MCZ	200	added ('OK')	text/css	etag:W/%227a36-635010e6e2210%22	https://medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/jquery-ui.min.css?ver=1.12.1	E:/Medi%20care%20linkedin/medicare.bold-themes.com/clinic/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/jquery-ui.min35d0.css	(from https://medicare.bold-themes.com/clinic/)
00:09:38	87553/87553	---MCZ	200	added ('OK')	application/javascript	etag:W/%2215601-609ed7d896f7b%22	https://medicare.bold-themes.com/clinic/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	E:/Medi%20care%20linkedin/medicare.bold-themes.com/clinic/wp-includes/js/jquery/jquery.minf43b.js	(from https://medicare.bold-themes.com/clinic/)
00:09:38	13577/13577	---MCZ	200	added ('OK')	application/javascript	etag:W/%223509-602cf41e60d97%22	https://medicare.bold-themes.com/clinic/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	E:/Medi%20care%20linkedin/medicare.bold-themes.com/clinic/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://medicare.bold-themes.com/clinic/)
00:09:38	51627/51627	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c9ab-635011183c880%22	https://medicare.bold-themes.com/clinic/wp-content/plugins/bt_cost_calculator/jquery.dd.js?ver=7.0	E:/Medi%20care%20linkedin/medicare.bold-themes.com/clinic/wp-content/plugins/bt_cost_calculator/jquery.dd8717.js	(from https://medicare.bold-themes.com/clinic/)
00:09:39	26831/26831	---MCZ	200	added ('OK')	application/javascript	etag:W/%2268cf-635011183c0b0%22	https://medicare.bold-themes.com/clinic/wp-content/plugins/bt_cost_calculator/cc.main.js?ver=7.0	E:/Medi%20care%20linkedin/medicare.bold-themes.com/clinic/wp-content/plugins/bt_cost_calculator/cc.main8717.js	(from https://medicare.bold-themes.com/clinic/)
00:09:39	9536/9536	---MCZ	200	added ('OK')	application/javascript	etag:W/%222540-63501118a0dfc%22	https://medicare.bold-themes.com/clinic/wp-content/plugins/medicare/bt_elements.js?ver=7.0	E:/Medi%20care%20linkedin/medicare.bold-themes.com/clinic/wp-content/plugins/medicare/bt_elements8717.js	(from https://medicare.bold-themes.com/clinic/)
00:09:39	9636/9636	---MCZ	200	added ('OK')	application/javascript	etag:W/%2225a4-635010ed2ef01%22	https://medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.9.8.5	E:/Medi%20care%20linkedin/medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.mina535.js	(from https://medicare.bold-themes.com/clinic/)
00:09:40	4035/4035	---MCZ	200	added ('OK')	application/javascript	etag:W/%22fc3-635010ed2e731%22	https://medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=9.8.5	E:/Medi%20care%20linkedin/medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min519f.js	(from https://medicare.bold-themes.com/clinic/)
00:09:40	1720/1720	---MCZ	200	added ('OK')	application/javascript	etag:W/%226b8-635010ed2f6d1%22	https://medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.9.8.5	E:/Medi%20care%20linkedin/medicare.bold-themes.com/clinic/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min6761.js	(from https://medicare.bold-themes.com/clinic/)
